OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status
532646,109172,2024-03-07,2003,1.0,0.05,Gateway,Completed
532647,107037,2024-04-10,2020,1.0,0.0,CardToCard,Completed
532648,107379,2025-10-04,2013,1.0,0.1,Gateway,Returned
532649,109116,2024-09-29,2003,1.0,0.05,Gateway,Completed
532650,108840,2024-09-10,2008,2.0,0.05,CardToCard,Completed
532651,104089,2024-07-18,2005,1.0,0.1,Gateway,Completed
532652,105808,2026-02-20,2003,1.0,0.3,Wallet,Completed
532653,105846,2024-09-21,2008,1.0,0.1,Gateway,Completed
532654,100002,2024-06-01,2008,2.0,0.15,Gateway,Completed
532655,100815,2024-11-13,2015,1.0,0.15,CardToCard,Completed
532656,104970,2025-09-05,2004,2.0,0.2,Gateway,Completed
532657,105498,2024-12-23,2013,2.0,0.15,Gateway,Completed
532658,999999,2025-10-23,2011,2.0,0.1,CardToCard,Completed
532659,109411,2025-08-12,2008,1.0,0.1,Cash,Completed
532660,100728,2024-11-03,2018,1.0,0.0,Gateway,Completed
532661,109535,2026-01-26,2018,1.0,0.2,Gateway,Completed
532662,103151,2024-03-04,2011,1.0,0.0,Gateway,Completed
532663,104058,2025-09-27,2002,4.0,0.15,Cash,Completed
532664,103948,2025-03-14,2018,1.0,0.0,CardToCard,Completed
532665,101927,2024-10-04,2007,1.0,0.2,Gateway,Completed
532666,106642,2024-12-19,2016,1.0,0.1,CardToCard,Completed
532667,108480,2025-05-23,2013,1.0,0.0,Gateway,Completed
532668,105128,2024-08-24,2003,1.0,0.05,Cash,Completed
532669,106718,2025-06-08,2015,4.0,0.1,CardToCard,Completed
532670,100181,2025-04-03,2006,2.0,0.0,CardToCard,Cancelled
532671,101452,2025-10-26,2017,5.0,0.3,Cash,Completed
532672,109798,2024-06-04,2014,1.0,0.1,Wallet,Completed
532673,108655,2024-11-04,2009,4.0,0.05,Cash,Completed
532674,103310,2025-03-17,2001,4.0,0.0,Gateway,Completed
532675,106668,2025-09-20,2017,2.0,0.15,Gateway,Completed
532676,104148,2024-10-17,2017,2.0,0.1,Gateway,Completed
532677,104637,2024-09-21,2020,1.0,0.1,Gateway,Completed
532678,106003,2026-02-15,2018,2.0,0.1,CardToCard,Completed
532679,108984,2024-04-04,2008,2.0,0.05,Gateway,Returned
532680,109620,2025-09-20,2017,2.0,0.2,Cash,Completed
532681,103757,2025-11-25,2011,3.0,0.15,Gateway,Completed
532682,103569,2024-08-13,2013,2.0,0.0,Cash,Completed
532683,109515,2025-01-12,2002,1.0,0.0,CardToCard,Completed
532684,103843,2025-03-25,2013,2.0,0.1,CardToCard,Completed
532685,100572,2025-10-27,2003,2.0,0.1,CardToCard,Completed
532686,105469,2026-01-25,2004,4.0,0.05,Gateway,Completed
532687,109162,2024-12-05,2005,1.0,0.0,Gateway,Completed
532688,102185,2024-10-27,2004,3.0,0.0,Gateway,Completed
532689,100554,2024-10-30,2002,2.0,0.05,Gateway,Completed
532690,101209,2024-06-17,2008,2.0,0.0,Gateway,Completed
532691,104193,2024-02-18,2014,2.0,0.2,CardToCard,Completed
532692,105129,2026-02-10,2014,2.0,0.2,Gateway,Completed
532693,105291,2024-09-26,2004,2.0,0.05,Gateway,Completed
532694,109573,2024-01-10,2007,2.0,0.05,Cash,Completed
532695,108691,2024-05-05,2013,1.0,0.0,CardToCard,Returned
532696,104803,,2011,1.0,0.1,Gateway,Completed
532697,104249,2024-02-23,2002,1.0,0.1,CardToCard,Completed
532698,103868,2025-08-21,2003,1.0,0.2,Gateway,Completed
532699,108826,2025-11-05,2011,5.0,0.3,,Completed
532700,100873,2025-10-08,2001,1.0,0.3,Gateway,Completed
532701,108153,2024-10-15,2018,3.0,0.1,Gateway,Completed
532702,105636,2025-07-06,2004,1.0,0.1,Gateway,Completed
532703,100585,2024-08-31,2007,2.0,0.05,Gateway,Completed
532704,105004,2024-12-26,2014,1.0,0.0,Gateway,Completed
532705,103780,2025-12-19,2007,3.0,0.05,Wallet,Completed
532706,104108,2025-06-08,2006,1.0,0.15,CardToCard,Completed
532707,100659,2025-02-08,2001,3.0,0.0,CardToCard,Completed
532708,107532,2025-08-16,2001,2.0,0.05,Gateway,Cancelled
532709,106954,2025-10-01,2003,2.0,0.0,Cash,Completed
532710,102293,2026-04-03,2001,2.0,0.05,CardToCard,Completed
532711,103966,2025-10-25,2018,1.0,0.1,Gateway,Completed
532712,108150,2025-02-17,2017,1.0,0.05,CardToCard,Completed
532713,104647,2024-07-07,2019,3.0,0.05,Gateway,Completed
532714,107909,2025-02-10,2018,3.0,0.3,CardToCard,Completed
532715,105962,2025-01-15,2017,1.0,0.1,Gateway,Completed
532716,100860,2025-06-01,2012,5.0,0.0,CardToCard,Completed
532717,108072,2025-06-24,2013,1.0,0.05,Gateway,Completed
532718,109719,2024-07-06,2006,1.0,0.0,Gateway,Completed
532719,106680,2025-11-27,2001,2.0,0.0,CardToCard,Completed
532720,102217,2024-12-23,2007,1.0,0.05,Gateway,Completed
532721,100474,2025-11-11,2013,1.0,0.05,Wallet,Completed
532722,105051,2024-01-14,2011,1.0,0.0,Gateway,Completed
532723,102531,2025-10-27,2010,4.0,0.0,Gateway,Completed
532724,103608,2025-04-19,2015,2.0,0.3,Cash,Completed
532725,108658,2024-12-31,2005,3.0,0.05,Gateway,Completed
532726,105938,2024-05-03,2003,1.0,0.15,Gateway,Completed
532727,102168,2026-02-07,2013,2.0,0.1,Gateway,Completed
532728,105408,2024-02-16,2008,3.0,0.15,CardToCard,Completed
532729,108947,2024-04-08,2018,2.0,0.0,CardToCard,Completed
532730,109904,2026-01-01,2008,1.0,0.0,Gateway,Completed
532731,108604,2025-08-17,2006,1.0,0.0,CardToCard,Completed
532732,109201,2025-12-30,2014,2.0,0.0,Gateway,Completed
532733,101619,2026-05-26,2005,1.0,0.0,CardToCard,Completed
532734,102630,2024-10-20,2013,1.0,0.0,Wallet,Completed
532735,104223,2025-11-30,2010,2.0,0.1,Wallet,Completed
532736,103491,2024-02-03,2013,2.0,0.05,Gateway,Completed
532737,108229,2026-03-10,2017,1.0,0.1,Wallet,Completed
532738,108824,2025-07-04,2004,1.0,0.2,Gateway,Completed
532739,108330,2026-02-28,2014,1.0,0.0,Gateway,Completed
532740,106304,2025-05-02,2015,1.0,0.2,Cash,Completed
532741,100004,2025-06-29,2014,3.0,0.1,Gateway,Completed
532742,107812,2026-04-03,2008,1.0,0.3,Gateway,Completed
532743,107410,2024-09-18,2003,3.0,0.0,Wallet,Cancelled
532744,105734,2024-10-24,2017,2.0,0.05,Gateway,Completed
532745,102011,2026-01-05,2011,2.0,0.0,Cash,Completed
532746,109499,2026-05-17,2003,2.0,0.0,Wallet,Completed
532747,102821,2025-07-31,2013,1.0,0.0,Gateway,Completed
532748,105217,2025-01-06,2011,1.0,0.0,Gateway,Completed
532749,105949,2024-04-06,2014,3.0,0.05,Wallet,Completed
532750,105213,2025-06-08,2017,1.0,0.15,Wallet,Completed
532751,102576,2025-12-13,2009,1.0,0.0,CardToCard,Completed
532752,101792,2024-04-05,2003,1.0,0.0,Gateway,Completed
532753,106056,2024-09-08,2013,1.0,0.0,Gateway,Completed
532754,102664,2024-03-29,2007,4.0,0.1,Cash,Completed
532755,104114,2024-10-19,2007,2.0,0.05,Gateway,Completed
532756,109540,2025-05-13,2002,2.0,0.1,Gateway,Completed
532757,108565,2024-04-22,2015,4.0,0.15,Wallet,Completed
532758,106337,2025-02-13,2003,1.0,0.1,Wallet,Completed
532759,103212,2024-01-12,2013,1.0,0.0,Cash,Completed
532760,104759,2025-12-13,2003,5.0,0.0,Gateway,Completed
532761,105947,2025-08-06,2002,4.0,0.1,Wallet,Cancelled
532762,107979,2025-07-14,2001,1.0,0.0,CardToCard,Completed
532763,107368,2026-01-02,2013,3.0,0.0,Gateway,Completed
532764,109043,2024-04-30,2020,3.0,0.05,Gateway,Completed
532765,108875,2026-05-21,2008,3.0,0.1,CardToCard,Completed
532766,105650,2024-02-10,2015,1.0,0.0,Cash,Cancelled
532767,101708,2025-01-19,2015,2.0,0.05,CardToCard,Completed
532768,108049,2024-01-02,2007,4.0,0.05,CardToCard,Completed
532769,108165,2026-03-22,2006,2.0,0.1,Gateway,Completed
532770,102335,2025-02-16,2015,2.0,0.05,Cash,Completed
532771,108633,2024-08-24,2020,2.0,0.05,Wallet,Completed
532772,102159,2025-01-18,2014,1.0,0.0,Wallet,Cancelled
532773,107186,2026-04-30,2017,2.0,0.05,Cash,Completed
532774,100203,2024-07-18,2009,1.0,0.0,Cash,Completed
532775,106507,2024-10-25,2014,2.0,0.0,Cash,Completed
532776,102062,2024-01-10,2020,1.0,0.0,Gateway,Completed
532777,105876,2024-07-08,2010,2.0,0.15,Gateway,Completed
532778,107824,2026-02-04,2005,1.0,0.1,Gateway,Completed
532779,104521,2025-02-18,2013,2.0,0.0,Gateway,Completed
532780,106068,2024-03-26,2011,2.0,0.2,Gateway,Completed
532781,106588,2025-12-19,2003,2.0,0.1,Wallet,Completed
532782,107908,2026-01-01,2017,2.0,0.2,Gateway,Completed
532783,100229,2026-06-03,2008,1.0,0.1,Gateway,Completed
532784,105018,2024-02-23,2002,1.0,0.0,CardToCard,Completed
532785,105225,2025-01-15,2010,2.0,0.0,Wallet,Completed
532786,103588,2026-02-05,2008,2.0,0.15,Gateway,Completed
532787,109471,2024-04-12,2015,3.0,0.15,Gateway,Completed
532788,101137,2024-11-09,2008,2.0,0.05,CardToCard,Completed
532789,105655,2026-03-02,2001,3.0,0.1,Gateway,Completed
532790,103913,2024-03-20,2009,2.0,0.0,Cash,Completed
532791,106649,2025-09-19,2003,1.0,0.1,Gateway,Completed
532792,108756,2026-04-27,2008,2.0,0.0,CardToCard,Completed
532793,107973,2025-06-04,2015,3.0,0.05,Cash,Completed
532794,104045,2026-01-29,2003,5.0,0.1,Gateway,Completed
532795,100534,2025-11-21,2003,1.0,0.1,Gateway,Completed
532796,105647,2025-11-27,2013,4.0,0.0,Gateway,Cancelled
532797,102799,2025-06-28,2008,1.0,0.1,Gateway,Completed
532798,109090,2024-03-01,2001,3.0,0.05,Wallet,Completed
532799,107005,2024-12-11,2008,3.0,0.05,Gateway,Completed
532800,106431,2025-12-21,2018,2.0,0.05,Wallet,Completed
532801,103062,2024-06-24,2008,2.0,0.05,CardToCard,Completed
532802,105923,2024-09-16,2003,2.0,0.0,CardToCard,Completed
532803,103612,2025-03-19,2013,4.0,0.05,Wallet,Completed
532804,109322,2024-12-31,2008,1.0,0.0,Gateway,Completed
532805,106056,2025-12-07,2014,2.0,0.15,Gateway,Cancelled
532806,103188,2026-05-28,2003,1.0,0.2,CardToCard,Completed
532807,106656,2024-04-02,2019,1.0,0.05,Wallet,Completed
532808,109756,2024-01-16,2001,1.0,0.05,Gateway,Completed
532809,104015,2025-10-31,2017,1.0,0.1,Wallet,Completed
532810,108648,2024-03-05,2001,1.0,0.05,Cash,Completed
532811,108253,2024-07-26,2005,1.0,0.1,Gateway,Completed
532812,105615,2024-10-28,2007,1.0,0.05,Cash,Completed
532813,103405,2024-09-15,2017,1.0,0.3,Wallet,Completed
532814,103935,2025-07-14,2013,1.0,0.05,Gateway,Completed
532815,107073,2024-08-27,2002,2.0,0.0,Gateway,Completed
532816,101182,2025-06-08,2001,3.0,0.0,Cash,Completed
532817,109056,2025-08-24,2003,1.0,0.0,Gateway,Completed
532818,103911,2024-01-19,2011,2.0,0.2,Gateway,Completed
532819,105826,2024-11-13,2006,2.0,0.0,CardToCard,Completed
532820,103779,2024-02-14,2020,4.0,0.0,Wallet,Completed
532821,109616,2025-10-23,2015,1.0,0.0,Cash,Completed
532822,102640,2024-02-20,2003,2.0,0.05,Wallet,Completed
532823,104673,2026-01-14,2001,3.0,0.0,CardToCard,Completed
532824,104840,2026-01-02,2007,2.0,0.05,Gateway,Returned
532825,107269,2025-03-22,2013,1.0,0.2,Cash,Completed
532826,109768,2026-04-19,2008,1.0,0.05,Gateway,Cancelled
532827,109464,2024-11-12,2001,1.0,0.0,,Completed
532828,103764,2024-09-18,2004,4.0,0.0,Wallet,Completed
532829,104125,2024-04-08,2005,1.0,0.0,Gateway,Completed
532830,103140,2025-09-20,2014,3.0,0.0,Gateway,Cancelled
532831,109849,2025-01-02,2003,1.0,0.15,CardToCard,Completed
532832,102798,2026-06-03,2005,4.0,0.05,Wallet,Completed
532833,104514,2026-01-21,2010,3.0,0.0,CardToCard,Completed
532834,100313,2025-03-19,2011,5.0,0.1,Cash,Returned
532835,101030,2025-01-25,2002,2.0,0.3,CardToCard,Completed
532836,101487,2024-07-22,2001,1.0,0.05,Gateway,Completed
532837,105552,2024-05-11,2013,3.0,0.2,CardToCard,Completed
532838,102292,2024-07-27,2007,2.0,0.3,Gateway,Completed
532839,105651,2025-04-20,2001,2.0,0.0,Gateway,Completed
532840,108564,2024-05-02,2017,2.0,0.0,Wallet,Completed
532841,104421,2026-02-03,2001,1.0,0.15,CardToCard,Cancelled
532842,107697,2026-05-21,2007,3.0,0.2,Gateway,Completed
532843,105825,2024-08-18,2018,1.0,0.3,Gateway,Completed
532844,107293,2025-07-10,2006,2.0,0.05,Wallet,Completed
532845,105780,2024-12-20,2013,1.0,0.1,Wallet,Completed
532846,101693,2025-03-28,2020,3.0,0.0,Gateway,Completed
532847,101912,2025-10-27,2003,1.0,0.2,Wallet,Completed
532848,109794,2025-06-10,2007,1.0,0.05,Gateway,Completed
532849,100757,2025-07-28,2007,3.0,0.0,CardToCard,Completed
532850,109577,2024-05-05,2002,3.0,0.0,Gateway,Completed
532851,103452,2024-07-26,2006,3.0,0.15,Gateway,Cancelled
532852,106566,2026-01-17,2007,1.0,0.3,Gateway,Completed
532853,108180,2026-05-23,2019,1.0,,CardToCard,Cancelled
532854,109486,2025-04-24,2002,2.0,0.05,CardToCard,Completed
532855,101953,2024-06-28,2017,1.0,0.05,Gateway,Completed
532856,107814,2025-03-17,2008,2.0,0.05,Cash,Completed
532857,103300,2025-02-14,2001,3.0,0.1,Wallet,Completed
532858,101270,2025-07-27,2007,1.0,0.05,Gateway,Completed
532859,104285,2024-10-10,2003,1.0,0.2,Wallet,Completed
532860,105704,2026-01-30,2007,2.0,0.1,Wallet,Completed
532861,109354,2026-06-03,2014,1.0,0.3,Gateway,Completed
532862,103024,2026-03-10,2017,2.0,0.05,Gateway,Completed
532863,108859,2026-06-16,2003,3.0,0.0,Cash,Completed
532864,103202,2024-04-29,2016,1.0,0.15,CardToCard,Completed
532865,104999,2024-08-05,2013,4.0,0.05,Gateway,Completed
532866,107294,2025-10-23,2001,2.0,0.0,CardToCard,Completed
532867,103384,2025-02-07,2008,1.0,0.05,Gateway,Completed
532868,106269,2026-05-12,2015,3.0,0.05,Gateway,Completed
532869,104928,2024-05-08,2013,1.0,0.05,Gateway,Cancelled
532870,105590,2024-09-22,2002,1.0,0.1,Gateway,Completed
532871,102236,2025-07-12,2013,1.0,0.05,CardToCard,Completed
532872,109941,2024-12-20,2004,1.0,0.15,CardToCard,Completed
532873,109331,2024-11-08,2017,2.0,0.0,Wallet,Completed
532874,102616,2025-04-21,2016,1.0,0.0,Gateway,Completed
532875,108250,2025-11-26,2004,2.0,0.2,Gateway,Completed
532876,108742,2025-01-09,2019,2.0,0.05,Gateway,Completed
532877,104525,2024-01-30,2014,1.0,0.0,CardToCard,Completed
532878,106895,2025-11-06,2012,1.0,0.1,CardToCard,Completed
532879,105959,2025-09-15,2015,1.0,0.05,CardToCard,Completed
532880,100280,2025-03-13,2001,2.0,0.0,Gateway,Cancelled
532881,102504,2025-06-05,2002,3.0,0.05,Cash,Completed
532882,104717,2024-11-14,2013,1.0,0.15,Cash,Completed
532883,103025,2024-04-01,2003,1.0,0.0,Gateway,Completed
532884,101529,2025-11-19,2013,2.0,0.0,Gateway,Completed
532885,101328,2024-12-05,2008,3.0,0.05,Wallet,Completed
532886,101191,2026-06-12,2003,1.0,0.1,Gateway,Completed
532887,107041,2026-06-02,2001,1.0,0.2,Gateway,Completed
532888,106931,2024-10-03,2005,2.0,0.15,CardToCard,Completed
532889,106118,2024-06-17,2002,1.0,0.0,CardToCard,Completed
532890,108878,2025-10-18,2008,2.0,0.05,CardToCard,Completed
532891,109698,2025-10-22,2010,1.0,0.05,Cash,Completed
532892,106795,2024-01-28,2017,1.0,0.15,Wallet,Completed
532893,105537,2025-04-09,2020,3.0,0.1,Wallet,Completed
532894,103412,2024-09-02,2003,2.0,0.05,Cash,Completed
532895,108656,2024-02-13,2001,2.0,0.15,Gateway,Completed
532896,100450,2025-01-06,2003,2.0,0.1,Wallet,Completed
532897,103749,2024-04-25,2020,5.0,0.15,Gateway,Completed
532898,104689,2024-09-01,2004,2.0,0.05,Gateway,Cancelled
532899,103716,2025-05-04,2007,3.0,0.0,Gateway,Completed
532900,101947,2024-08-02,2004,1.0,0.15,Cash,Completed
532901,109597,2024-11-09,2010,2.0,0.15,Gateway,Completed
532902,108254,2025-09-04,2005,1.0,0.0,Wallet,Completed
532903,108414,2025-11-28,2015,1.0,0.3,Gateway,Completed
532904,103487,2025-02-01,2008,3.0,0.05,CardToCard,Completed
532905,106769,2025-05-24,2008,2.0,0.3,Gateway,Completed
532906,109014,2024-10-12,2003,4.0,0.1,Cash,Completed
532907,106899,2026-02-05,2014,2.0,0.05,Gateway,Completed
532908,101230,2024-03-11,2017,1.0,0.1,Wallet,Completed
532909,102828,2024-03-25,2003,1.0,0.0,Gateway,Completed
532910,100623,2024-02-02,2015,3.0,0.1,Gateway,Cancelled
532911,101624,2024-03-29,2003,3.0,0.05,CardToCard,Returned
532912,100035,2025-06-27,2010,4.0,0.05,Wallet,Completed
532913,102957,2026-06-28,2013,1.0,0.15,Wallet,Cancelled
532914,109796,2025-06-03,2012,4.0,0.0,Gateway,Completed
532915,100870,2024-08-08,2003,2.0,0.2,Cash,Completed
532916,104734,2025-12-07,2012,1.0,0.2,Gateway,Cancelled
532917,106917,2024-11-02,2013,2.0,0.05,CardToCard,Completed
532918,107234,2025-05-28,2015,1.0,0.2,Gateway,Completed
532919,106262,2025-01-15,2013,1.0,0.0,Gateway,Completed
532920,101043,2025-03-17,2003,2.0,0.05,Wallet,Completed
532921,102330,2024-04-01,2003,1.0,0.0,Gateway,Completed
532922,101061,2026-04-03,2003,1.0,0.0,Wallet,Completed
532923,105035,2024-09-20,2020,1.0,0.1,CardToCard,Completed
532924,102687,2025-06-03,2007,2.0,0.15,Wallet,Completed
532925,100342,2024-01-07,2014,3.0,0.3,Cash,Completed
532926,101089,2025-02-01,2010,1.0,0.05,Cash,Completed
532927,100002,2025-10-24,2006,1.0,0.0,CardToCard,Completed
532928,100444,2025-06-13,2001,3.0,0.0,Gateway,Completed
532929,101941,2024-10-02,2017,2.0,0.0,Gateway,Completed
532930,100658,2025-07-16,2015,2.0,0.05,Gateway,Completed
532931,100041,2025-11-18,2018,1.0,0.1,Gateway,Completed
532932,104263,2024-05-16,2008,1.0,0.1,CardToCard,Completed
532933,100914,2024-02-26,2012,4.0,0.0,CardToCard,Completed
532934,104288,2025-02-02,2014,1.0,0.1,Gateway,Completed
532935,103944,2025-01-12,2015,1.0,0.2,Cash,Completed
532936,104977,2024-02-10,2009,4.0,0.05,CardToCard,Cancelled
532937,106495,2025-08-10,2002,1.0,0.05,CardToCard,Completed
532938,106171,2025-05-17,2003,3.0,0.1,Wallet,Completed
532939,103386,2024-09-27,2017,1.0,0.0,Wallet,Completed
532940,102756,2024-08-27,2002,5.0,0.0,Gateway,Completed
532941,102360,2024-09-06,2001,3.0,0.3,Gateway,Completed
532942,105286,2024-04-08,2014,2.0,0.1,CardToCard,Completed
532943,105785,2026-04-01,2001,1.0,0.05,Gateway,Completed
532944,109875,2024-02-22,2003,1.0,0.1,CardToCard,Completed
532945,103371,2024-02-07,2004,4.0,0.15,Gateway,Cancelled
532946,106480,2025-11-07,2013,1.0,0.05,Gateway,Completed
532947,107077,2025-02-01,2001,1.0,0.05,Cash,Completed
532948,108158,2025-12-01,2003,1.0,0.05,Gateway,Completed
532949,105769,2025-03-16,2003,2.0,0.0,Gateway,Completed
532950,108804,2026-02-22,2013,1.0,0.05,Wallet,Completed
532951,107654,2024-10-28,2004,2.0,0.0,Cash,Completed
532952,102216,2025-05-20,2017,1.0,0.05,Gateway,Completed
532953,106760,2024-07-09,2007,1.0,0.15,Gateway,Completed
532954,102146,2025-01-22,2008,2.0,0.15,CardToCard,Completed
532955,106114,2024-04-24,2007,1.0,0.2,CardToCard,Completed
532956,102131,2025-03-06,2008,2.0,0.2,CardToCard,Completed
532957,102964,2025-02-01,2008,1.0,0.1,Wallet,Completed
532958,104015,2024-01-23,2005,2.0,0.05,CardToCard,Completed
532959,102777,2024-03-19,2009,5.0,0.1,CardToCard,Completed
532960,109317,2025-05-01,2007,2.0,0.15,Gateway,Completed
532961,107310,2025-09-11,2004,1.0,0.2,Wallet,Completed
532962,108662,2025-07-25,2017,1.0,0.0,Wallet,Completed
532963,106068,2025-09-14,2003,1.0,0.05,Gateway,Completed
532964,104285,2025-02-17,2001,1.0,0.1,Gateway,Completed
532965,100503,2024-10-21,2003,1.0,0.15,Gateway,Completed
532966,104687,2025-08-16,2008,1.0,0.0,CardToCard,Completed
532967,105893,2024-08-22,2005,1.0,0.2,Cash,Cancelled
532968,108678,2025-06-27,2020,3.0,0.0,Gateway,Completed
532969,100960,2024-03-19,2020,2.0,0.05,Cash,Completed
532970,105556,2025-04-09,2013,1.0,0.1,Wallet,Completed
532971,102686,2025-09-13,2013,2.0,0.05,Gateway,Completed
532972,103767,2024-09-30,2017,1.0,0.0,Wallet,Returned
532973,104166,2026-03-19,2002,1.0,0.05,Gateway,Completed
532974,100561,2024-03-04,2020,1.0,0.15,Gateway,Completed
532975,105889,2024-08-17,2013,1.0,0.05,CardToCard,Completed
532976,104382,2025-08-07,2013,2.0,0.3,CardToCard,Completed
532977,105697,2025-12-14,2014,2.0,0.15,Gateway,Completed
532978,101926,2024-04-07,2003,1.0,0.1,Gateway,Completed
532979,108982,2024-03-26,2003,2.0,0.0,Wallet,Completed
532980,100525,2025-02-06,2014,1.0,0.05,Wallet,Completed
532981,104367,2024-10-25,2003,3.0,0.2,Gateway,Cancelled
532982,100631,2025-04-20,2013,3.0,0.05,Wallet,Completed
532983,108583,2025-12-28,2017,1.0,0.05,Gateway,Completed
532984,105869,2024-09-06,2005,1.0,0.05,CardToCard,Completed
532985,106580,2024-01-09,2011,1.0,0.15,Gateway,Completed
532986,104256,2025-08-02,2008,2.0,0.0,Gateway,Completed
532987,106520,2025-05-01,2014,4.0,0.1,Gateway,Completed
532988,108338,2025-03-21,2013,1.0,0.0,Gateway,Returned
532989,102793,2025-11-08,2014,5.0,0.15,CardToCard,Completed
532990,106262,2026-01-04,2014,2.0,0.1,Wallet,Completed
532991,102518,2024-05-04,2013,3.0,0.15,CardToCard,Returned
532992,100688,2025-12-19,2007,3.0,0.0,Gateway,Completed
532993,104718,2025-04-12,2010,1.0,0.1,CardToCard,Completed
532994,104830,2026-01-22,2017,2.0,0.1,CardToCard,Completed
532995,103386,2025-05-05,2017,1.0,0.1,CardToCard,Completed
532996,105920,2026-02-16,2010,1.0,0.1,Wallet,Completed
532997,103597,2025-12-20,2002,1.0,0.0,Gateway,Completed
532998,108376,2024-10-08,2002,3.0,0.0,Gateway,Completed
532999,107788,2025-07-09,2005,1.0,0.0,Gateway,Completed
533000,109642,2025-05-05,2020,1.0,0.0,Wallet,Completed
533001,104659,2025-04-07,2001,1.0,0.0,Wallet,Completed
533002,104365,2024-04-05,2017,1.0,0.0,Gateway,Completed
533003,105387,2024-01-21,2020,1.0,0.1,Cash,Completed
533004,102418,2024-10-22,2003,2.0,0.0,Wallet,Completed
533005,106801,2025-03-06,2006,1.0,0.15,CardToCard,Completed
533006,104963,2025-04-22,2018,3.0,0.0,CardToCard,Completed
533007,102054,2025-03-23,2003,1.0,0.05,Gateway,Completed
533008,102119,2024-05-05,2015,4.0,0.05,Gateway,Completed
533009,106550,2025-12-07,2013,1.0,0.0,Gateway,Completed
533010,102737,2025-09-14,2017,2.0,0.15,CardToCard,Completed
533011,107079,2026-01-16,2007,2.0,0.1,CardToCard,Completed
533012,101464,2026-02-02,2003,1.0,0.3,Gateway,Completed
533013,107620,2025-12-20,2012,1.0,0.15,Cash,Completed
533014,106442,2025-07-27,2013,1.0,0.05,Gateway,Completed
533015,107087,2025-01-15,2003,2.0,0.05,Wallet,Completed
533016,106957,2025-07-02,2004,1.0,0.05,Wallet,Cancelled
533017,105299,2024-08-02,2008,1.0,0.0,Cash,Completed
533018,103674,2026-03-23,2011,2.0,0.1,Gateway,Returned
533019,105780,2025-06-30,2007,4.0,0.0,CardToCard,Completed
533020,100085,2025-06-01,2011,2.0,0.05,CardToCard,Completed
533021,107674,2025-05-16,2011,4.0,0.3,Wallet,Completed
533022,106042,2025-08-13,2002,2.0,0.1,Gateway,Returned
533023,106023,2025-08-15,2005,1.0,0.1,Wallet,Completed
533024,102352,2024-02-08,2007,1.0,,Gateway,Completed
533025,109983,2025-01-01,2010,2.0,0.0,Wallet,Cancelled
533026,101148,2026-05-30,2016,2.0,0.05,Gateway,Completed
533027,106567,2025-10-17,2015,1.0,0.0,Wallet,Completed
533028,104941,2024-06-14,2015,1.0,0.1,Gateway,Completed
533029,103055,2025-01-04,2011,2.0,0.05,Gateway,Completed
533030,103282,2025-02-02,2011,2.0,0.1,Gateway,Completed
533031,104263,2026-06-03,2015,1.0,0.0,,Completed
533032,103793,2026-04-30,2003,1.0,0.0,Wallet,Completed
533033,107619,2024-03-07,2003,2.0,0.1,CardToCard,Completed
533034,107692,2024-08-17,2002,2.0,0.0,CardToCard,Completed
533035,105797,2024-03-04,2019,3.0,0.0,Gateway,Completed
533036,108812,2024-06-16,2017,1.0,0.0,CardToCard,Completed
533037,104113,2025-01-23,2013,3.0,0.05,CardToCard,Completed
533038,108385,2025-06-02,2003,1.0,0.05,Gateway,Completed
533039,105506,2025-12-02,2001,2.0,0.0,Gateway,Completed
533040,105837,2024-03-16,2013,4.0,0.0,Gateway,Cancelled
533041,108517,2024-08-31,2013,4.0,0.05,Cash,Completed
533042,101441,2025-06-11,2013,1.0,0.0,Gateway,Completed
533043,109379,2025-02-01,2010,1.0,0.0,Gateway,Completed
533044,103610,2024-09-23,2001,1.0,0.0,Gateway,Completed
533045,107861,2024-06-02,2008,2.0,0.0,CardToCard,Completed
533046,104594,2025-09-04,2003,1.0,0.05,Wallet,Returned
533047,105848,2024-07-21,2006,1.0,0.1,Gateway,Completed
533048,105506,2025-08-14,2018,2.0,0.0,CardToCard,Completed
533049,105445,2026-03-17,2007,1.0,0.0,CardToCard,Completed
533050,101501,2024-07-05,2017,1.0,0.0,Gateway,Completed
533051,103904,2025-09-15,2005,2.0,0.0,Gateway,Completed
533052,102991,2025-11-22,2005,1.0,0.0,Wallet,Completed
533053,102820,2025-06-30,2015,1.0,0.2,Gateway,Completed
533054,108395,2024-10-08,2005,1.0,0.05,Gateway,Completed
533055,102665,2024-07-26,2004,4.0,0.15,Gateway,Completed
533056,109881,2025-11-11,2013,2.0,0.0,Cash,Completed
533057,100977,2024-10-08,2004,1.0,0.05,Cash,Returned
533058,102288,2025-11-27,2016,1.0,0.0,Cash,Completed
533059,101726,2025-12-27,2013,1.0,0.0,CardToCard,Completed
533060,107538,2026-01-21,2006,2.0,0.1,Wallet,Completed
533061,100271,2025-12-06,2008,1.0,0.2,Gateway,Completed
533062,102724,2026-02-24,2013,4.0,0.1,Gateway,Completed
533063,100902,2026-04-03,2013,1.0,0.0,Wallet,Completed
533064,101431,2025-03-02,2003,1.0,0.05,Gateway,Completed
533065,103807,2024-09-08,2004,1.0,0.15,Gateway,Completed
